ServicerIdentifier,NoteDate,PropertyValuationEffectiveDate,NoteAmount,CurrentBalance,CurrentInterestRatePercent,ScheduledFirstPaymentDate,LoanMaturityDate,LastPaidInstallmentDueDate,PropertyValuationAmount,LtvRatioPercentCurrent,CreditScoreValueRecent,TimesDq,Dti,CeilingRatePercent,FloorRatePercent,MarginRatePercent,Vintage,TypeProd,StateCode,Cbsa,NoteRatePercent,Age,MonthsUntilRateReset,IsCurrentlyIo,LastPaymentReceivedDate,NextPayDate,MonthsDq,LtvRatioPercent,IsArm,CurrentLtvRange,PaymentType,DelinquencyCategory
Wells Fargo,11/1/2002,11/1/2002,67400,38274.75,6,11/1/2002,7/1/2030,10/1/2019,71000,53.72,630,0,42,0,0,3,2003,Fixed,WA,36500,5.7925,203,0,FALSE,9/1/2019,11/1/2019,0,94.6,FALSE,0.01 - 59.99,NeverBad,Current
Bank of America,3/1/2005,3/1/2005,693000,501669.24,6,3/1/2005,3/1/2035,10/1/2019,1367673.179,50.67,779,99,34,0,0,3,2005,Fixed,CA,42220,6,175,0,FALSE,8/1/2018,11/1/2019,12,70,FALSE,0.01 - 59.99,ReDefault,In Foreclosure
Wells Fargo,1/1/2003,1/1/2003,79740,51449.42,6,1/1/2003,9/1/2032,10/1/2019,88600,58.07,630,0,42,0,0,3,2003,Fixed,ID,14260,5.7925,201,0,FALSE,9/1/2019,11/1/2019,0,90,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,1/1/2003,1/1/2003,25200,5308.82,6,1/1/2003,1/1/2023,10/1/2019,28000,18.96,630,0,42,0,0,3,2003,Fixed,ID,46300,5.7925,201,0,FALSE,9/1/2019,11/1/2019,0,90,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,2/1/2002,2/1/2002,168355,106766.83,6.25,2/1/2002,2/1/2032,10/1/2019,168355,62.72,630,0,42,0,0,3,2003,Fixed,OR,38900,6.0425,212,0,FALSE,10/1/2019,11/1/2019,0,98.9,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,2/1/2002,2/1/2002,144405,91576.64,6.25,2/1/2002,2/1/2032,10/1/2019,144405,62.72,630,0,42,0,0,3,2003,Fixed,OR,38900,6.0425,212,0,FALSE,10/1/2019,11/1/2019,0,98.9,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,7/1/2002,7/1/2002,155300,97071.01,6.25,7/1/2002,11/1/2031,10/1/2019,155300,62.07,630,0,42,0,0,3,2003,Fixed,OR,38900,6.0425,207,0,FALSE,9/1/2019,11/1/2019,0,99.3,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,8/1/2002,8/1/2002,85000,56897.35,7,8/1/2002,6/1/2032,10/1/2019,85000,66.6,630,0,42,0,0,3,2003,Fixed,OR,13460,6.7925,206,0,FALSE,9/1/2019,11/1/2019,0,99.5,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,7/1/2002,7/1/2002,54500,7851.05,7,7/1/2002,10/1/2021,10/1/2019,54500,14.33,630,0,42,0,0,3,2003,Fixed,WA,38900,6.7925,207,0,FALSE,10/1/2019,11/1/2019,0,99.5,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,96150,62088.23,6.5,10/1/2002,4/1/2032,10/1/2019,96150,64.32,630,0,42,0,0,3,2003,Fixed,OR,38900,6.2925,204,0,FALSE,9/1/2019,11/1/2019,0,99.6,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,11/1/2002,11/1/2002,155000,99786.91,6.5,11/1/2002,3/1/2032,10/1/2019,155000,64.19,630,0,42,0,0,3,2003,Fixed,OR,21660,6.2925,203,0,FALSE,9/1/2019,11/1/2019,0,99.7,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,11/1/2000,11/1/2000,84000,56819.17,5.5,11/1/2000,11/1/2030,10/1/2019,84000,67.64,630,99,42,0,0,3,2003,Fixed,TX,21340,5.2925,227,0,FALSE,6/1/2019,11/1/2019,2,100,FALSE,60.00 - 69.99,ReDefault,60 Days
Wells Fargo,5/1/2002,5/1/2002,53100,10363.06,7,5/1/2002,7/1/2022,10/1/2019,53100,19.38,630,0,42,0,0,3,2003,Fixed,TX,21340,6.7925,209,0,FALSE,9/1/2019,11/1/2019,0,99.3,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,6/1/2002,6/1/2002,55000,35880.68,7,6/1/2002,12/1/2031,10/1/2019,90000,39.66,630,0,42,0,0,3,2003,Fixed,TX,28660,6.7925,208,0,FALSE,9/1/2019,11/1/2019,0,60.8,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,8/1/2002,8/1/2002,140901,91777.26,6.5,8/1/2002,6/1/2032,10/1/2019,140901,64.81,630,0,42,0,0,3,2003,Fixed,TX,19100,6.2925,206,0,FALSE,9/1/2019,11/1/2019,0,99.5,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,9/1/2002,9/1/2002,153300,40875.94,6.5,9/1/2002,11/1/2023,10/1/2019,153300,26.56,630,0,42,0,0,3,2003,Fixed,TX,19100,6.2925,205,0,FALSE,9/1/2019,11/1/2019,0,99.6,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,70020,45330.56,6,10/1/2002,10/1/2032,10/1/2019,77800,58.07,630,0,42,0,0,3,2003,Fixed,TX,19100,5.7925,204,0,FALSE,9/1/2019,11/1/2019,0,89.7,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,76000,48347.09,6,10/1/2002,6/1/2032,10/1/2019,76000,63.42,630,0,42,0,0,3,2003,Fixed,TX,21340,5.7925,204,0,FALSE,9/1/2019,11/1/2019,0,99.7,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,62100,36766.69,6,10/1/2002,3/1/2031,10/1/2019,62100,58.97,630,0,42,0,0,3,2003,Fixed,TX,21340,5.7925,204,0,FALSE,9/1/2019,11/1/2019,0,99.6,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,11/1/2002,11/1/2002,73200,47112.95,6,11/1/2002,9/1/2032,10/1/2019,73300,64.23,630,0,42,0,0,3,2003,Fixed,TX,19100,5.7925,203,0,FALSE,9/1/2019,11/1/2019,0,99.8,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo Bank,2/1/2005,2/1/2005,279200,82904.34,3.5,2/1/2005,6/1/2034,10/1/2019,1175578.947,23.75,775,0,42,10.125,2.75,2.75,2005,ARM,CA,40140,3.25,176,5,FALSE,7/1/2019,11/1/2019,2,80,TRUE,0.01 - 59.99,ReDefault,60 Days
Wells Fargo,5/1/2000,5/1/2000,57000,45915.4,6.875,5/1/2000,5/1/2030,10/1/2019,57000,80.55,630,99,42,0,0,3,2003,Fixed,AR,27860,6.6675,233,0,FALSE,5/1/2019,11/1/2019,3,100,FALSE,80.00 - 89.99,ReDefault,90+ Days
Wells Fargo,9/1/2001,9/1/2001,54800,32010.59,7,9/1/2001,2/1/2030,10/1/2019,54800,57.36,630,0,42,0,0,3,2003,Fixed,AR,38220,6.7925,217,0,FALSE,9/1/2019,11/1/2019,0,98.2,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,2/1/2002,2/1/2002,32500,18883.54,6.25,2/1/2002,9/1/2030,10/1/2019,32500,57.46,630,0,42,0,0,3,2003,Fixed,AR,25760,6.0425,212,0,FALSE,10/1/2019,11/1/2019,0,98.9,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,3/1/2002,3/1/2002,45000,20791.87,6.25,3/1/2002,2/1/2027,10/1/2019,45000,45.56,630,0,42,0,0,3,2003,Fixed,AR,30780,6.0425,211,0,FALSE,9/1/2019,11/1/2019,0,98.6,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,6/1/2002,6/1/2002,41100,27426.31,7,6/1/2002,6/1/2032,10/1/2019,41100,66.33,630,0,42,0,0,3,2003,Fixed,AR,25760,6.7925,208,0,FALSE,9/1/2019,11/1/2019,0,99.4,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,7/1/2002,7/1/2002,62000,50405.08,4.75,7/1/2002,7/1/2032,10/1/2019,62000,80.89,630,0,42,0,0,3,2003,Fixed,AR,30780,4.5425,207,0,FALSE,8/1/2019,11/1/2019,0,99.5,FALSE,80.00 - 89.99,NeverBad,Current
Wells Fargo,8/1/2002,8/1/2002,13000,5924.73,6.5,8/1/2002,6/1/2027,10/1/2019,13000,45.3,630,0,42,0,0,3,2003,Fixed,AR,38220,6.2925,206,0,FALSE,11/1/2019,11/1/2019,0,99.4,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,9/1/2002,9/1/2002,45000,29703.46,6.5,9/1/2002,9/1/2032,10/1/2019,45000,65.74,630,0,42,0,0,3,2003,Fixed,AR,30780,6.2925,205,0,FALSE,9/1/2019,11/1/2019,0,99.6,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,9/1/2002,9/1/2002,87900,57937.75,6.5,9/1/2002,9/1/2032,10/1/2019,87900,65.65,630,0,42,0,0,3,2003,Fixed,AR,30780,6.2925,205,0,FALSE,9/1/2019,11/1/2019,0,99.6,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,9/1/2002,9/1/2002,63500,41017.92,6.5,9/1/2002,4/1/2032,10/1/2019,63500,64.34,630,0,42,0,0,3,2003,Fixed,AR,25760,6.2925,205,0,FALSE,9/1/2019,11/1/2019,0,99.6,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,82000,53071.08,6,10/1/2002,10/1/2032,10/1/2019,82000,64.53,630,0,42,0,0,3,2003,Fixed,AR,30780,5.7925,204,0,FALSE,9/1/2019,11/1/2019,0,99.7,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,83500,53821.46,6,10/1/2002,9/1/2032,10/1/2019,83500,64.26,630,0,42,0,0,3,2003,Fixed,TX,45500,5.7925,204,0,FALSE,10/1/2019,11/1/2019,0,99.7,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,120102,76841.22,6,10/1/2002,7/1/2032,10/1/2019,120102,63.79,630,0,42,0,0,3,2003,Fixed,AR,30780,5.7925,204,0,FALSE,9/1/2019,11/1/2019,0,99.7,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,6/1/1995,6/1/1995,35500,4475.97,8,6/1/1995,5/1/2021,10/1/2019,35501,94.33,630,99,42,0,0,3,2003,Fixed,OK,36420,7.7925,292,0,FALSE,4/1/2018,11/1/2019,16,100,FALSE,90.00 - 99.99,ReDefault,In Foreclosure
Wells Fargo,2/1/2002,2/1/2002,30200,18784.89,6.25,2/1/2002,10/1/2031,10/1/2019,30200,61.52,630,0,42,0,0,3,2003,Fixed,OK,30020,6.0425,212,0,FALSE,9/1/2019,11/1/2019,0,98.9,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,4/1/2002,4/1/2002,48000,31393.31,6.75,4/1/2002,4/1/2032,10/1/2019,48000,64.81,630,0,42,0,0,3,2003,Fixed,OK,36420,6.5425,210,0,FALSE,9/1/2019,11/1/2019,0,99.1,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,9/1/2002,9/1/2002,28000,5834.51,6.5,9/1/2002,5/1/2022,10/1/2019,28000,20.67,630,0,42,0,0,3,2003,Fixed,OK,30020,6.2925,205,0,FALSE,9/1/2019,11/1/2019,0,99.2,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,77777,47508.1,6,10/1/2002,9/1/2031,10/1/2019,77777,60.9,630,0,42,0,0,3,2003,Fixed,OK,30020,5.7925,204,0,FALSE,9/1/2019,11/1/2019,0,99.7,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,10/1/2001,10/1/2001,66009,39911.41,7,10/1/2001,8/1/2030,10/1/2019,66009,59.56,630,99,42,0,0,3,2003,Fixed,OK,46140,6.7925,216,0,FALSE,10/1/2019,11/1/2019,0,98.5,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,3/1/2002,3/1/2002,32600,20508.73,6.25,3/1/2002,1/1/2032,10/1/2019,32600,62.22,630,0,42,0,0,3,2003,Fixed,OK,46140,6.0425,211,0,FALSE,9/1/2019,11/1/2019,0,98.9,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,9/1/2002,9/1/2002,55777,36718.38,6.5,9/1/2002,8/1/2032,10/1/2019,55777,65.57,630,0,42,0,0,3,2003,Fixed,OK,36420,6.2925,205,0,FALSE,9/1/2019,11/1/2019,0,99.6,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,8/1/2002,8/1/2002,36405,9436.9,6.5,8/1/2002,9/1/2023,10/1/2019,36405,25.79,630,0,42,0,0,3,2003,Fixed,OK,30020,6.2925,206,0,FALSE,9/1/2019,11/1/2019,0,99.5,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,8/1/2002,8/1/2002,37850,8376.11,6.5,8/1/2002,7/1/2022,10/1/2019,37850,21.84,630,0,42,0,0,3,2003,Fixed,OK,46140,6.2925,206,0,FALSE,9/1/2019,11/1/2019,0,98.7,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,8/1/2002,8/1/2002,66120,43577.28,6.5,8/1/2002,8/1/2032,10/1/2019,66120,65.58,630,0,42,0,0,3,2003,Fixed,OK,30020,6.2925,206,0,FALSE,9/1/2019,11/1/2019,0,99.5,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,8/1/2002,8/1/2002,63120,41098.07,6.5,8/1/2002,6/1/2032,10/1/2019,63120,64.79,630,0,42,0,0,3,2003,Fixed,OK,30020,6.2925,206,0,FALSE,9/1/2019,11/1/2019,0,99.5,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,9/1/2002,9/1/2002,53615,35482.67,6.5,9/1/2002,9/1/2032,10/1/2019,53615,65.92,630,0,42,0,0,3,2003,Fixed,OK,30020,6.2925,205,0,FALSE,9/1/2019,11/1/2019,0,99.6,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,74750,49671.94,6.5,10/1/2002,10/1/2032,10/1/2019,74750,66.18,630,0,42,0,0,3,2003,Fixed,OK,30020,6.2925,204,0,FALSE,10/1/2019,11/1/2019,0,99.6,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,81000,53352.45,6.5,10/1/2002,8/1/2032,10/1/2019,81000,65.67,630,0,42,0,0,3,2003,Fixed,OK,46140,6.2925,204,0,FALSE,9/1/2019,11/1/2019,0,99.7,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,9/1/2002,9/1/2002,76500,49729.36,6.5,9/1/2002,5/1/2032,10/1/2019,76500,64.75,630,0,42,0,0,3,2003,Fixed,OK,46140,6.2925,205,0,FALSE,9/1/2019,11/1/2019,0,99.6,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,45125,29964.51,6.5,10/1/2002,10/1/2032,10/1/2019,45125,66.2,630,0,42,0,0,3,2003,Fixed,OK,30020,6.2925,204,0,FALSE,9/1/2019,11/1/2019,0,99.7,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,86577,57528.93,6.5,10/1/2002,10/1/2032,10/1/2019,86577,66.25,630,0,42,0,0,3,2003,Fixed,OK,36420,6.2925,204,0,FALSE,9/1/2019,11/1/2019,0,99.7,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,60000,39560.86,6.5,10/1/2002,9/1/2032,10/1/2019,60000,65.74,630,0,42,0,0,3,2003,Fixed,OK,46140,6.2925,204,0,FALSE,9/1/2019,11/1/2019,0,99.7,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,42500,27911.07,6.5,10/1/2002,8/1/2032,10/1/2019,42500,65.48,630,0,42,0,0,3,2003,Fixed,OK,30020,6.2925,204,0,FALSE,9/1/2019,11/1/2019,0,99.7,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,12/1/2002,12/1/2002,75000,48706.01,6,12/1/2002,11/1/2032,10/1/2019,75000,64.88,630,0,42,0,0,3,2003,Fixed,OK,46140,5.7925,202,0,FALSE,9/1/2019,11/1/2019,0,99.9,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,12/1/2002,12/1/2002,44699,24819.87,6,12/1/2002,3/1/2030,10/1/2019,44699,55.47,630,0,42,0,0,3,2003,Fixed,OK,36420,5.7925,202,0,FALSE,9/1/2019,11/1/2019,0,99.9,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,1/1/2003,1/1/2003,44000,28857.02,6,1/1/2003,1/1/2033,10/1/2019,44000,65.58,630,0,42,0,0,3,2003,Fixed,OK,36420,5.7925,201,0,FALSE,9/1/2019,11/1/2019,0,100,FALSE,60.00 - 69.99,NeverBad,Current
Bank of America,4/1/2005,4/1/2005,441000,414376.28,3.875,4/1/2005,4/1/2035,10/1/2019,749744.9847,58.82,753,0,34,0,0,3,2005,Fixed,VA,47900,3.875,174,0,FALSE,7/1/2019,11/1/2019,1,62.6,FALSE,0.01 - 59.99,ReDefault,30 Days
Wells Fargo,7/1/2002,7/1/2002,73000,48439.3,7,7/1/2002,4/1/2032,10/1/2019,73000,66.02,630,0,42,0,0,3,2003,Fixed,KS,48620,6.7925,207,0,FALSE,12/1/2019,11/1/2019,0,99.5,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,9/1/2002,9/1/2002,33033,18769.46,6.5,9/1/2002,2/1/2030,10/1/2019,33033,56.54,630,99,42,0,0,3,2003,Fixed,KS,48620,6.2925,205,0,FALSE,5/1/2015,11/1/2019,51,99.5,FALSE,0.01 - 59.99,NeverBad,REO
Wells Fargo,9/1/2002,9/1/2002,49527,32432.21,6.5,9/1/2002,7/1/2032,10/1/2019,49527,65.22,630,0,42,0,0,3,2003,Fixed,KS,48620,6.2925,205,0,FALSE,10/1/2019,11/1/2019,0,99.6,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,9/1/2002,9/1/2002,64200,25061.97,6.5,9/1/2002,2/1/2026,10/1/2019,64200,38.8,630,0,42,0,0,3,2003,Fixed,KS,41460,6.2925,205,0,FALSE,10/1/2019,11/1/2019,0,99.4,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,68777,45260.51,6.5,10/1/2002,8/1/2032,10/1/2019,68777,65.61,630,0,42,0,0,3,2003,Fixed,KS,48620,6.2925,204,0,FALSE,7/1/2019,11/1/2019,1,99.7,FALSE,60.00 - 69.99,NeverBad,30 Days
Wells Fargo,10/1/2002,10/1/2002,79000,39957.82,6,10/1/2002,12/1/2028,10/1/2019,79100,50.23,630,0,42,0,0,3,2003,Fixed,KS,48620,5.7925,204,0,FALSE,10/1/2019,11/1/2019,0,99.3,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,11/1/2002,11/1/2002,32000,20784.81,6,11/1/2002,11/1/2032,10/1/2019,32000,64.82,630,0,42,0,0,3,2003,Fixed,KS,45820,5.7925,203,0,FALSE,9/1/2019,11/1/2019,0,99.8,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,1/1/2003,1/1/2003,46500,29158.62,6,1/1/2003,3/1/2032,10/1/2019,46500,62.71,630,0,42,0,0,3,2003,Fixed,KS,48620,5.7925,201,0,FALSE,9/1/2019,11/1/2019,0,100,FALSE,60.00 - 69.99,NeverBad,Current
Bank of America,7/1/2005,7/1/2005,376000,273023.53,5.75,7/1/2005,7/1/2035,10/1/2019,647271.4753,58.09,621,0,34,0,0,3,2005,Fixed,CA,33700,5.75,171,0,FALSE,7/1/2019,11/1/2019,1,80,FALSE,0.01 - 59.99,ReDefault,30 Days
Bank of America,10/11/2002,11/1/2002,163000,144114,3.5,11/1/2002,11/1/2032,10/1/2019,212654.925,76.65,759,0,34,0,0,3,2003,Fixed,GA,12060,3.5,203,0,FALSE,7/1/2019,11/1/2019,1,86.7,FALSE,70.00 - 79.99,ReDefault,30 Days
Bank of America,3/5/2003,3/1/2003,260000,169312.41,5.875,3/1/2003,1/1/2033,10/1/2019,645001.2404,40.31,773,0,34,0,0,3,2003,Fixed,CA,42220,5.875,199,0,FALSE,7/1/2019,11/1/2019,1,61.9,FALSE,0.01 - 59.99,ReDefault,30 Days
Wells Fargo,5/1/2002,5/1/2002,155000,80100.16,7,5/1/2002,6/1/2028,10/1/2019,155000,51.32,630,0,42,0,0,3,2003,Fixed,HI,46520,6.7925,209,0,FALSE,9/1/2019,11/1/2019,0,99.3,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo Bank,11/1/2005,11/1/2005,304000,222364.01,5.25,11/1/2005,11/1/2035,10/1/2019,519480.5195,58.52,653,99,42,11,2.75,2.75,2005,ARM,SC,16700,5,167,2,FALSE,6/1/2019,11/1/2019,3,80,TRUE,0.01 - 59.99,ReDefault,90+ Days
Wells Fargo Bank,11/1/2005,11/1/2005,155610,112504.76,5.25,11/1/2005,11/1/2035,10/1/2019,239142.462,65.07,725,99,42,11,2.75,2.75,2005,ARM,FL,33100,5,167,2,FALSE,12/1/2018,11/1/2019,9,90,TRUE,60.00 - 69.99,ReDefault,In Foreclosure
Wells Fargo Bank,12/1/2005,12/1/2005,340000,274533.24,4.5,12/1/2005,7/1/2036,10/1/2019,526315.7895,64.6,680,0,42,11.25,2.75,2.75,2005,ARM,PA,37980,4.25,166,3,FALSE,8/1/2019,11/1/2019,1,80,TRUE,60.00 - 69.99,ReDefault,30 Days
Wells Fargo Bank,1/1/2006,1/1/2006,298640,229975.94,3,1/1/2006,1/1/2036,10/1/2019,485356.7366,61.53,692,99,42,11.125,2.75,2.75,2006,ARM,NY,35620,2.75,165,4,FALSE,8/1/2019,11/1/2019,1,79.9,TRUE,60.00 - 69.99,ReDefault,30 Days
Wells Fargo Bank,1/1/2006,1/1/2006,345000,299507.59,5.5,1/1/2006,1/1/2036,10/1/2019,586136.5953,58.86,667,0,42,10.875,2.75,2.75,2006,ARM,VA,47900,5.25,165,4,FALSE,7/1/2019,11/1/2019,2,67.8,TRUE,0.01 - 59.99,ReDefault,60 Days
Wells Fargo Bank,12/1/2005,12/1/2005,288000,244301.21,5.375,12/1/2005,12/1/2035,10/1/2019,424403.183,67.86,697,0,42,11,2.75,2.75,2005,ARM,MD,47900,5.125,166,3,FALSE,8/1/2019,11/1/2019,1,80,TRUE,60.00 - 69.99,ReDefault,30 Days
Wells Fargo Bank,1/1/2006,1/1/2006,472000,519594.9,2,1/1/2006,7/1/2036,10/1/2019,535937.3226,88.07,689,99,42,0,0,3,2006,Fixed,NJ,35620,1.75,165,0,FALSE,8/1/2017,11/1/2019,25,80,FALSE,80.00 - 89.99,ReDefault,In Foreclosure
Wells Fargo Bank,1/1/2006,1/1/2006,536000,377218.24,5.5,1/1/2006,1/1/2036,10/1/2019,952042.6288,56.3,664,0,42,11.125,2.75,2.75,2006,ARM,NJ,35620,5.25,165,4,FALSE,7/1/2019,11/1/2019,2,80,TRUE,0.01 - 59.99,ReDefault,60 Days
Wells Fargo Bank,2/1/2006,2/1/2006,284000,247830.62,5.5,2/1/2006,2/1/2036,10/1/2019,406818.5074,69.81,551,99,42,10.5,2.75,2.75,2006,ARM,CA,12540,5.25,164,5,FALSE,7/1/2018,11/1/2019,14,80,TRUE,60.00 - 69.99,ReDefault,Bankruptcy
Bank of America,4/1/2004,4/1/2004,677750,739693.35,3.875,4/1/2004,4/1/2034,10/1/2019,776257.0152,87.31,717,99,34,0,0,3,2004,Fixed,CA,41860,3.875,186,0,FALSE,7/1/2019,11/1/2019,1,80,FALSE,80.00 - 89.99,ReDefault,30 Days
Wells Fargo,8/1/1995,8/1/1995,62565,30673.7,4,8/1/1995,8/1/2025,10/1/2019,64500,93.4,630,0,42,0,0,3,2003,Fixed,TX,19100,3.7925,290,0,FALSE,7/1/2019,11/1/2019,1,97,FALSE,90.00 - 99.99,ReDefault,30 Days
Wells Fargo,4/1/1996,4/1/1996,55290,19172.23,7,4/1/1996,1/1/2025,10/1/2019,57000,93.73,630,0,42,0,0,3,2003,Fixed,TX,19100,6.7925,282,0,FALSE,7/1/2019,11/1/2019,1,97,FALSE,90.00 - 99.99,ReDefault,30 Days
Wells Fargo,5/1/1997,5/1/1997,79064,35252.91,7.75,5/1/1997,6/1/2026,10/1/2019,182806.9364,43.25,630,99,42,0,0,3,2003,Fixed,TX,26420,7.5425,269,0,FALSE,7/1/2019,11/1/2019,1,97,FALSE,0.01 - 59.99,ReDefault,30 Days
Wells Fargo,4/1/2002,4/1/2002,76555,49985.62,7,4/1/2002,1/1/2032,10/1/2019,76555,64.77,630,0,42,0,0,3,2003,Fixed,TX,26420,6.7925,210,0,FALSE,9/1/2019,11/1/2019,0,99.2,FALSE,60.00 - 69.99,NeverBad,Current
Wells Fargo,5/1/2002,5/1/2002,81720,49160.19,7,5/1/2002,7/1/2030,10/1/2019,90800,53.78,630,0,42,0,0,3,2003,Fixed,TX,26420,6.7925,209,0,FALSE,9/1/2019,11/1/2019,0,89.4,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,11/1/2002,11/1/2002,58500,37997.65,6,11/1/2002,11/1/2032,10/1/2019,65000,58.33,630,0,42,0,0,3,2003,Fixed,TX,41700,5.7925,203,0,FALSE,9/1/2019,11/1/2019,0,89.8,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,5/1/2002,5/1/2002,34000,20655.03,7,5/1/2002,9/1/2030,10/1/2019,34000,59.23,630,0,42,0,0,3,2003,Fixed,TX,18580,6.7925,209,0,FALSE,9/1/2019,11/1/2019,0,97.5,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,8/1/2002,8/1/2002,129675,75881.25,6.5,8/1/2002,7/1/2030,10/1/2019,136500,55.36,630,0,42,0,0,3,2003,Fixed,TX,41700,6.2925,206,0,FALSE,9/1/2019,11/1/2019,0,94.6,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,112100,57137.09,6,10/1/2002,1/1/2029,10/1/2019,118000,48.06,630,0,42,0,0,3,2003,Fixed,TX,26420,5.7925,204,0,FALSE,10/1/2019,11/1/2019,0,94.3,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,10/1/2002,10/1/2002,73800,47804.73,6,10/1/2002,10/1/2032,10/1/2019,82000,58.1,630,0,42,0,0,3,2003,Fixed,TX,41700,5.7925,204,0,FALSE,9/1/2019,11/1/2019,0,89.7,FALSE,0.01 - 59.99,NeverBad,Current
Wells Fargo,12/1/2002,12/1/2002,94575,61760.91,6,12/1/2002,12/1/2032,10/1/2019,97500,63.21,630,0,42,0,0,3,2003,Fixed,TX,26420,5.7925,202,0,FALSE,9/1/2019,11/1/2019,0,96.8,FALSE,60.00 - 69.99,NeverBad,Current
Bank of America,9/1/2004,9/1/2004,405000,383842.26,6.375,9/1/2004,9/1/2034,10/1/2019,554263.0354,73.07,640,99,34,0,0,3,2004,Fixed,MD,12580,6.375,181,0,FALSE,3/1/2019,11/1/2019,5,77.1,FALSE,70.00 - 79.99,ReDefault,In Foreclosure
Wells Fargo,9/1/2002,9/1/2002,157950,97779.98,6.5,9/1/2002,6/1/2031,10/1/2019,175500,55.53,630,0,42,0,0,3,2003,Fixed,VA,47900,6.2925,205,0,FALSE,9/1/2019,11/1/2019,0,89.7,FALSE,0.01 - 59.99,NeverBad,Current
